city,province,region,date,record_count,avg_aqi,max_aqi,good_rate,avg_pm25,avg_pm10,avg_so2,avg_no2
长沙,湖南省,华中,2025-07-23,48,50.52,68,1.0,30.98,53.77,6.5,11.19
长沙,湖南省,华中,2025-07-24,48,50.96,66,1.0,31.92,52.0,6.52,11.69
长沙,湖南省,华中,2025-07-25,48,48.62,66,1.0,30.6,51.83,6.42,11.35
长沙,湖南省,华中,2025-07-26,48,46.71,65,1.0,28.04,49.94,6.27,10.44
长沙,湖南省,华中,2025-07-27,48,46.15,59,1.0,28.96,47.17,6.23,11.04
长沙,湖南省,华中,2025-07-28,48,49.52,67,1.0,30.85,52.94,6.46,11.38
长沙,湖南省,华中,2025-07-29,48,52.17,68,1.0,31.88,54.46,6.67,11.54
长沙,湖南省,华中,2025-07-30,48,49.9,65,1.0,31.58,51.67,6.5,11.73
长沙,湖南省,华中,2025-07-31,48,50.42,65,1.0,30.85,54.69,6.52,11.38
长沙,湖南省,华中,2025-08-01,48,52.88,72,1.0,32.4,54.73,7.71,11.98
长沙,湖南省,华中,2025-08-02,48,44.83,58,1.0,28.56,46.58,7.1,10.69
长沙,湖南省,华中,2025-08-03,48,46.04,62,1.0,28.21,49.15,7.17,10.23
长沙,湖南省,华中,2025-08-04,48,51.77,68,1.0,32.31,52.83,7.62,11.88
长沙,湖南省,华中,2025-08-05,48,49.46,67,1.0,31.12,52.69,7.48,11.6
长沙,湖南省,华中,2025-08-06,48,52.77,70,1.0,31.88,56.23,7.73,11.75
长沙,湖南省,华中,2025-08-07,48,52.02,64,1.0,32.65,53.19,7.71,12.19
长沙,湖南省,华中,2025-08-08,48,50.38,70,1.0,31.52,53.79,7.58,11.56
长沙,湖南省,华中,2025-08-09,48,48.06,62,1.0,29.38,50.25,7.44,10.65
长沙,湖南省,华中,2025-08-10,48,45.94,60,1.0,29.02,47.58,7.25,10.83
长沙,湖南省,华中,2025-08-11,48,51.79,67,1.0,31.67,56.25,7.6,11.56
长沙,湖南省,华中,2025-08-12,48,54.23,73,1.0,33.23,56.15,7.85,12.25
长沙,湖南省,华中,2025-08-13,48,51.08,64,1.0,32.42,53.04,7.6,12.0
长沙,湖南省,华中,2025-08-14,48,52.42,67,1.0,32.06,55.96,7.69,11.48
长沙,湖南省,华中,2025-08-15,48,53.21,71,1.0,33.17,54.54,7.79,12.12
长沙,湖南省,华中,2025-08-16,48,45.9,62,1.0,28.83,48.92,7.17,10.83
长沙,湖南省,华中,2025-08-17,48,49.19,66,1.0,29.75,52.33,7.44,11.02
长沙,湖南省,华中,2025-08-18,48,53.52,66,1.0,33.69,54.6,7.79,12.6
长沙,湖南省,华中,2025-08-19,48,51.79,72,1.0,32.35,55.25,7.67,11.83
长沙,湖南省,华中,2025-08-20,48,54.69,68,1.0,33.48,57.31,7.88,12.06
长沙,湖南省,华中,2025-08-21,48,52.9,65,1.0,33.42,54.92,7.73,12.38
长沙,湖南省,华中,2025-08-22,48,53.6,70,1.0,32.81,58.12,7.81,12.06
长沙,湖南省,华中,2025-08-23,48,50.9,69,1.0,31.08,52.6,7.58,11.5
长沙,湖南省,华中,2025-08-24,48,47.77,61,1.0,30.31,49.62,7.33,11.27
长沙,湖南省,华中,2025-08-25,48,54.4,69,1.0,33.29,58.15,7.81,11.94
长沙,湖南省,华中,2025-08-26,48,55.19,74,1.0,34.35,56.71,7.88,12.58
长沙,湖南省,华中,2025-08-27,48,53.17,68,1.0,33.31,56.58,7.81,12.35
长沙,湖南省,华中,2025-08-28,48,56.4,72,1.0,34.23,59.77,8.0,12.52
长沙,湖南省,华中,2025-08-29,48,55.44,69,1.0,34.85,56.56,7.9,12.94
长沙,湖南省,华中,2025-08-30,48,48.71,70,1.0,30.42,51.98,7.44,11.17
长沙,湖南省,华中,2025-08-31,48,51.81,66,1.0,31.6,54.27,7.62,11.5
长沙,湖南省,华中,2025-09-01,48,55.19,66,1.0,34.79,57.46,5.83,12.9
长沙,湖南省,华中,2025-09-02,48,55.94,73,1.0,34.29,60.44,6.02,12.6
长沙,湖南省,华中,2025-09-03,48,58.33,76,1.0,35.81,60.29,6.17,13.17
长沙,湖南省,华中,2025-09-04,48,55.19,68,1.0,34.96,57.54,5.88,12.83
长沙,湖南省,华中,2025-09-05,48,56.79,71,1.0,34.75,60.73,6.0,12.4
长沙,湖南省,华中,2025-09-06,48,52.75,73,1.0,32.67,54.27,5.79,12.1
长沙,湖南省,华中,2025-09-07,48,50.67,64,1.0,31.73,53.92,5.6,11.83
长沙,湖南省,华中,2025-09-08,48,58.88,73,1.0,35.81,62.29,6.21,13.04
长沙,湖南省,华中,2025-09-09,48,57.83,72,1.0,36.44,59.0,6.12,13.31
长沙,湖南省,华中,2025-09-10,48,56.4,77,1.0,35.31,60.12,6.04,12.79
长沙,湖南省,华中,2025-09-11,48,59.54,74,1.0,36.33,62.46,6.27,13.12
长沙,湖南省,华中,2025-09-12,48,58.0,68,1.0,36.46,60.35,6.12,13.58
长沙,湖南省,华中,2025-09-13,48,53.54,72,1.0,32.71,57.83,5.85,12.06
长沙,湖南省,华中,2025-09-14,48,55.92,72,1.0,34.42,57.75,5.96,12.58
长沙,湖南省,华中,2025-09-15,48,57.96,69,1.0,36.67,60.42,6.15,13.42
长沙,湖南省,华中,2025-09-16,48,59.75,74,1.0,36.44,63.96,6.31,12.96
长沙,湖南省,华中,2025-09-17,48,61.02,81,1.0,37.77,63.15,6.35,13.81
长沙,湖南省,华中,2025-09-18,48,58.83,71,1.0,36.83,62.5,6.12,13.52
长沙,湖南省,华中,2025-09-19,48,61.9,75,1.0,37.62,65.33,6.44,13.69
长沙,湖南省,华中,2025-09-20,48,55.71,72,1.0,35.1,56.6,5.94,12.85
长沙,湖南省,华中,2025-09-21,48,54.15,75,1.0,33.92,57.75,5.81,12.25
长沙,湖南省,华中,2025-09-22,48,62.62,76,1.0,38.23,65.77,6.5,13.75
长沙,湖南省,华中,2025-09-23,48,61.04,71,1.0,38.31,63.44,6.35,14.25
长沙,湖南省,华中,2025-09-24,48,61.85,82,1.0,38.0,66.46,6.48,13.9
长沙,湖南省,华中,2025-09-25,48,64.0,79,1.0,39.4,66.17,6.6,14.29
长沙,湖南省,华中,2025-09-26,48,60.98,71,1.0,38.6,63.69,6.35,14.0
长沙,湖南省,华中,2025-09-27,48,57.81,73,1.0,35.27,62.17,6.08,12.65
长沙,湖南省,华中,2025-09-28,48,59.25,79,1.0,36.67,61.31,6.25,13.44
长沙,湖南省,华中,2025-09-29,48,62.23,73,1.0,38.9,66.06,6.54,14.27
长沙,湖南省,华中,2025-09-30,48,65.1,78,1.0,39.73,68.67,6.71,14.33
长沙,湖南省,华中,2025-10-01,48,63.92,81,1.0,40.21,65.4,7.65,14.58
长沙,湖南省,华中,2025-10-02,48,62.56,82,1.0,39.0,66.69,7.48,14.04
长沙,湖南省,华中,2025-10-03,48,66.04,79,1.0,40.29,69.4,7.83,14.52
长沙,湖南省,华中,2025-10-04,48,59.38,69,1.0,37.35,61.58,7.25,13.94
长沙,湖南省,华中,2025-10-05,48,60.0,81,1.0,36.9,64.35,7.27,13.4
长沙,湖南省,华中,2025-10-06,48,67.25,81,1.0,41.46,69.52,7.88,14.98
长沙,湖南省,华中,2025-10-07,48,64.31,74,1.0,40.6,67.25,7.67,14.71
长沙,湖南省,华中,2025-10-08,48,66.46,83,1.0,40.54,71.19,7.83,14.5
长沙,湖南省,华中,2025-10-09,48,67.77,86,1.0,41.9,70.19,7.98,15.27
长沙,湖南省,华中,2025-10-10,48,65.62,76,1.0,41.06,69.58,7.73,14.96
长沙,湖南省,华中,2025-10-11,48,63.31,77,1.0,38.56,66.79,7.54,13.85
长沙,湖南省,华中,2025-10-12,48,62.23,81,1.0,39.19,63.71,7.42,14.19
长沙,湖南省,华中,2025-10-13,48,65.98,84,1.0,41.1,70.31,7.77,14.67
长沙,湖南省,华中,2025-10-14,48,69.54,82,1.0,42.42,73.0,8.06,15.27
长沙,湖南省,华中,2025-10-15,48,67.94,79,1.0,42.69,70.48,7.96,15.67
长沙,湖南省,华中,2025-10-16,48,68.38,90,1.0,42.12,72.96,7.96,15.17
长沙,湖南省,华中,2025-10-17,48,70.5,84,1.0,43.56,72.81,8.12,15.71
长沙,湖南省,华中,2025-10-18,48,62.56,74,1.0,39.52,65.42,7.48,14.35
长沙,湖南省,华中,2025-10-19,48,64.81,83,1.0,39.42,69.58,7.69,14.21
长沙,湖南省,华中,2025-10-20,48,71.42,89,1.0,44.17,74.0,8.21,16.06
长沙,湖南省,华中,2025-10-21,48,69.12,80,1.0,43.17,73.17,8.0,15.71
长沙,湖南省,华中,2025-10-22,48,71.83,86,1.0,44.02,75.73,8.23,15.69
长沙,湖南省,华中,2025-10-23,48,70.77,90,1.0,44.5,72.69,8.21,15.94
长沙,湖南省,华中,2025-10-24,48,69.62,86,1.0,43.29,74.35,8.04,15.46
长沙,湖南省,华中,2025-10-25,48,68.08,82,1.0,41.52,71.65,8.0,15.0
长沙,湖南省,华中,2025-10-26,48,66.29,78,1.0,41.75,68.69,7.79,15.31
长沙,湖南省,华中,2025-10-27,48,71.62,93,1.0,44.25,76.23,8.23,15.9
长沙,湖南省,华中,2025-10-28,48,73.79,87,1.0,45.65,76.29,8.42,16.23
长沙,湖南省,华中,2025-10-29,48,71.0,84,1.0,44.73,74.4,8.21,16.12
长沙,湖南省,华中,2025-10-30,48,73.46,93,1.0,44.85,78.67,8.4,16.08
长沙,湖南省,华中,2025-10-31,48,74.85,91,1.0,46.33,77.65,8.46,16.77
长沙,湖南省,华中,2025-11-01,48,67.5,79,1.0,42.17,71.44,8.9,15.4
长沙,湖南省,华中,2025-11-02,48,70.06,84,1.0,42.83,73.94,9.06,15.27
长沙,湖南省,华中,2025-11-03,48,74.21,94,1.0,46.58,76.46,9.46,16.73
长沙,湖南省,华中,2025-11-04,48,73.12,88,1.0,45.42,78.15,9.33,16.23
长沙,湖南省,华中,2025-11-05,48,76.62,92,1.0,46.73,80.48,9.54,16.79
长沙,湖南省,华中,2025-11-06,48,74.77,88,1.0,47.04,77.4,9.44,17.08
长沙,湖南省,华中,2025-11-07,48,74.92,95,1.0,46.31,79.62,9.52,16.48
长沙,湖南省,华中,2025-11-08,48,71.81,85,1.0,44.4,74.27,9.25,15.81
长沙,湖南省,华中,2025-11-09,48,69.25,83,1.0,43.62,72.6,9.06,15.77
长沙,湖南省,华中,2025-11-10,48,76.81,97,1.0,46.94,82.23,9.65,16.83
长沙,湖南省,华中,2025-11-11,48,78.12,93,1.0,48.38,80.85,9.73,17.52
长沙,湖南省,华中,2025-11-12,48,75.77,89,1.0,47.35,79.96,9.52,17.15
长沙,湖南省,华中,2025-11-13,48,78.31,92,1.0,47.96,82.62,9.79,16.98
长沙,湖南省,华中,2025-11-14,48,77.42,97,1.0,48.46,79.9,9.71,17.4
长沙,湖南省,华中,2025-11-15,48,71.31,85,1.0,44.21,76.29,9.17,15.85
长沙,湖南省,华中,2025-11-16,48,74.79,91,1.0,45.67,78.58,9.46,16.42
长沙,湖南省,华中,2025-11-17,48,77.83,92,1.0,48.88,80.56,9.75,17.69
长沙,湖南省,华中,2025-11-18,48,77.79,97,1.0,48.21,82.62,9.73,17.04
长沙,湖南省,华中,2025-11-19,48,80.06,94,1.0,49.52,82.96,9.96,17.52
长沙,湖南省,华中,2025-11-20,48,77.4,91,1.0,48.62,81.19,9.67,17.52
长沙,湖南省,华中,2025-11-21,48,79.92,100,1.0,48.85,85.44,9.9,17.5
长沙,湖南省,华中,2025-11-22,48,75.94,89,1.0,47.02,78.52,9.56,17.12
长沙,湖南省,华中,2025-11-23,48,73.4,88,1.0,45.96,77.48,9.35,16.54
长沙,湖南省,华中,2025-11-24,48,81.15,95,1.0,49.71,85.75,9.94,17.5
长沙,湖南省,华中,2025-11-25,48,80.4,98,1.0,50.23,83.23,9.9,18.02
长沙,湖南省,华中,2025-11-26,48,79.44,93,1.0,49.19,84.85,9.81,17.58
长沙,湖南省,华中,2025-11-27,48,82.79,100,1.0,50.62,86.92,10.12,18.1
长沙,湖南省,华中,2025-11-28,48,80.54,96,1.0,50.69,83.35,9.92,18.27
长沙,湖南省,华中,2025-11-29,48,75.31,94,1.0,46.62,80.04,9.48,16.5
长沙,湖南省,华中,2025-11-30,48,77.48,92,1.0,47.88,80.29,9.67,17.0
长沙,湖南省,华中,2025-12-01,48,80.17,94,1.0,50.29,84.17,7.85,18.04
长沙,湖南省,华中,2025-12-02,48,82.48,103,0.9583,50.42,88.02,8.08,18.02
长沙,湖南省,华中,2025-12-03,48,83.6,96,1.0,51.88,86.42,8.19,18.65
长沙,湖南省,华中,2025-12-04,48,80.94,97,1.0,50.73,85.38,7.98,18.15
长沙,湖南省,华中,2025-12-05,48,83.5,99,1.0,51.23,88.21,8.23,18.06
长沙,湖南省,华中,2025-12-06,48,77.75,94,1.0,48.67,80.54,7.75,17.46
长沙,湖南省,华中,2025-12-07,48,76.94,91,1.0,47.65,82.33,7.65,17.12
长沙,湖南省,华中,2025-12-08,48,85.27,102,0.9792,52.19,89.48,8.27,18.65
长沙,湖南省,华中,2025-12-09,48,82.83,99,1.0,52.04,85.75,8.17,18.75
长沙,湖南省,华中,2025-12-10,48,82.71,100,1.0,51.23,87.83,8.08,18.0
长沙,湖南省,华中,2025-12-11,48,84.85,101,0.9583,52.4,88.1,8.29,18.62
长沙,湖南省,华中,2025-12-12,48,82.33,96,1.0,51.62,86.38,8.1,18.67
长沙,湖南省,华中,2025-12-13,48,79.58,99,1.0,48.69,84.83,7.83,17.42
长沙,湖南省,华中,2025-12-14,48,80.4,93,1.0,50.0,82.83,7.92,17.94
长沙,湖南省,华中,2025-12-15,48,82.69,100,1.0,51.88,87.12,8.15,18.5
长沙,湖南省,华中,2025-12-16,48,85.42,102,0.9792,52.35,90.31,8.33,18.5
长沙,湖南省,华中,2025-12-17,48,84.96,100,1.0,53.04,88.31,8.27,18.98
长沙,湖南省,华中,2025-12-18,48,83.94,99,1.0,51.94,89.71,8.25,18.6
长沙,湖南省,华中,2025-12-19,48,87.15,104,0.9583,53.33,91.38,8.48,19.0
长沙,湖南省,华中,2025-12-20,48,79.42,96,1.0,49.98,82.17,7.83,17.94
长沙,湖南省,华中,2025-12-21,48,79.31,95,1.0,49.06,84.56,7.85,17.23
长沙,湖南省,华中,2025-12-22,48,86.67,104,0.9583,53.5,90.17,8.38,18.94
长沙,湖南省,华中,2025-12-23,48,84.23,98,1.0,52.81,88.4,8.21,19.0
长沙,湖南省,华中,2025-12-24,48,86.23,105,0.9583,52.81,91.67,8.33,18.75
长沙,湖南省,华中,2025-12-25,48,86.96,101,0.9583,54.1,89.62,8.42,19.4
长沙,湖南省,华中,2025-12-26,48,84.02,102,0.9792,52.77,88.56,8.23,18.81
长沙,湖南省,华中,2025-12-27,48,81.73,100,1.0,50.04,86.52,8.04,17.71
长沙,湖南省,华中,2025-12-28,48,81.19,95,1.0,50.65,84.33,7.98,18.21
长沙,湖南省,华中,2025-12-29,48,85.4,102,0.9583,52.83,91.12,8.27,18.96
长沙,湖南省,华中,2025-12-30,48,88.35,104,0.9583,54.19,92.52,8.54,19.25
长沙,湖南省,华中,2025-12-31,48,85.62,102,0.9792,53.77,88.71,8.35,19.23
青岛,山东省,华东,2025-01-01,48,70.1,80,1.0,43.27,74.23,8.17,15.5
青岛,山东省,华东,2025-01-02,48,70.5,86,1.0,43.31,74.71,8.21,15.35
青岛,山东省,华东,2025-01-03,48,70.17,86,1.0,43.38,73.48,8.1,15.5
青岛,山东省,华东,2025-01-04,48,64.88,76,1.0,40.56,67.1,7.79,14.69
青岛,山东省,华东,2025-01-05,48,64.46,82,1.0,40.48,66.77,7.71,14.75
青岛,山东省,华东,2025-01-06,48,69.5,89,1.0,43.31,73.06,8.0,15.71
青岛,山东省,华东,2025-01-07,48,70.46,86,1.0,43.33,74.98,8.15,15.62
青岛,山东省,华东,2025-01-08,48,71.02,83,1.0,43.48,75.5,8.17,15.6
青岛,山东省,华东,2025-01-09,48,70.79,85,1.0,43.71,74.17,8.15,15.79
青岛,山东省,华东,2025-01-10,48,69.73,82,1.0,43.54,72.21,8.15,15.62
青岛,山东省,华东,2025-01-11,48,64.67,77,1.0,40.52,67.15,7.67,14.56
青岛,山东省,华东,2025-01-12,48,65.1,78,1.0,40.58,68.77,7.67,14.71
青岛,山东省,华东,2025-01-13,48,70.79,82,1.0,43.54,75.4,8.17,15.69
青岛,山东省,华东,2025-01-14,48,71.23,86,1.0,43.71,75.42,8.21,15.67
青岛,山东省,华东,2025-01-15,48,70.62,86,1.0,43.79,73.54,8.15,15.71
青岛,山东省,华东,2025-01-16,48,69.42,81,1.0,43.58,71.54,7.94,15.65
青岛,山东省,华东,2025-01-17,48,68.96,87,1.0,43.33,71.79,8.06,15.6
青岛,山东省,华东,2025-01-18,48,65.1,84,1.0,40.4,68.98,7.71,14.79
青岛,山东省,华东,2025-01-19,48,66.54,80,1.0,40.77,71.12,7.83,14.88
青岛,山东省,华东,2025-01-20,48,71.48,84,1.0,43.77,75.71,8.19,15.81
青岛,山东省,华东,2025-01-21,48,70.44,85,1.0,43.75,73.31,8.17,15.67
青岛,山东省,华东,2025-01-22,48,69.27,82,1.0,43.44,71.58,8.1,15.5
青岛,山东省,华东,2025-01-23,48,68.96,82,1.0,43.12,72.15,8.0,15.5
青岛,山东省,华东,2025-01-24,48,69.98,83,1.0,43.15,74.33,8.15,15.77
青岛,山东省,华东,2025-01-25,48,66.54,78,1.0,40.75,70.98,7.85,14.83
青岛,山东省,华东,2025-01-26,48,66.33,82,1.0,40.79,69.71,7.81,14.62
青岛,山东省,华东,2025-01-27,48,69.69,85,1.0,43.52,72.15,8.06,15.38
青岛,山东省,华东,2025-01-28,48,68.58,81,1.0,43.15,70.94,7.96,15.29
青岛,山东省,华东,2025-01-29,48,68.67,88,1.0,42.92,72.1,8.0,15.5
青岛,山东省,华东,2025-01-30,48,69.83,88,1.0,43.08,74.25,8.12,15.73
青岛,山东省,华东,2025-01-31,48,70.81,83,1.0,43.35,75.25,8.15,15.79
青岛,山东省,华东,2025-02-01,48,65.85,80,1.0,40.62,69.21,8.77,14.6
青岛,山东省,华东,2025-02-02,48,64.54,80,1.0,40.15,67.0,8.62,14.33
青岛,山东省,华东,2025-02-03,48,68.35,80,1.0,42.71,71.12,9.0,15.38
青岛,山东省,华东,2025-02-04,48,68.56,81,1.0,42.67,72.17,8.96,15.58
青岛,山东省,华东,2025-02-05,48,69.58,82,1.0,42.81,73.85,9.1,15.67
青岛,山东省,华东,2025-02-06,48,70.1,82,1.0,43.08,74.12,9.1,15.52
青岛,山东省,华东,2025-02-07,48,69.42,85,1.0,42.96,72.62,9.08,15.19
青岛,山东省,华东,2025-02-08,48,63.6,79,1.0,39.73,65.94,8.65,14.12
青岛,山东省,华东,2025-02-09,48,63.04,76,1.0,39.52,65.62,8.58,14.31
青岛,山东省,华东,2025-02-10,48,68.02,87,1.0,42.4,71.5,8.94,15.56
青岛,山东省,华东,2025-02-11,48,68.94,87,1.0,42.56,73.0,9.0,15.52
青岛,山东省,华东,2025-02-12,48,69.23,81,1.0,42.62,73.31,9.0,15.35
青岛,山东省,华东,2025-02-13,48,68.67,84,1.0,42.44,72.17,9.02,15.08
青岛,山东省,华东,2025-02-14,48,67.75,83,1.0,42.1,70.71,8.94,15.02
青岛,山东省,华东,2025-02-15,48,62.67,73,1.0,39.06,65.38,8.52,14.42
青岛,山东省,华东,2025-02-16,48,62.96,76,1.0,39.12,66.12,8.52,14.48
青岛,山东省,华东,2025-02-17,48,68.0,80,1.0,42.02,71.83,8.96,15.25
青岛,山东省,华东,2025-02-18,48,68.1,81,1.0,41.94,71.94,8.98,15.04
青岛,山东省,华东,2025-02-19,48,67.56,84,1.0,41.77,70.85,8.96,14.88
青岛,山东省,华东,2025-02-20,48,66.75,81,1.0,41.52,69.58,8.79,14.96
青岛,山东省,华东,2025-02-21,48,66.31,81,1.0,41.44,68.94,8.79,15.12
青岛,山东省,华东,2025-02-22,48,61.79,81,1.0,38.54,64.6,8.44,14.17
青岛,山东省,华东,2025-02-23,48,62.23,80,1.0,38.52,65.88,8.42,13.96
青岛,山东省,华东,2025-02-24,48,67.12,77,1.0,41.31,71.29,8.85,14.79
青岛,山东省,华东,2025-02-25,48,66.88,82,1.0,41.19,70.48,8.83,14.81
青岛,山东省,华东,2025-02-26,48,66.04,80,1.0,41.02,68.88,8.79,14.81
青岛,山东省,华东,2025-02-27,48,65.27,75,1.0,40.73,67.75,8.79,14.79
青岛,山东省,华东,2025-02-28,48,65.25,78,1.0,40.77,68.38,8.69,14.81
青岛,山东省,华东,2025-03-01,48,60.92,72,1.0,37.67,64.62,6.38,13.67
青岛,山东省,华东,2025-03-02,48,61.33,75,1.0,37.62,65.25,6.4,13.58
青岛,山东省,华东,2025-03-03,48,65.67,82,1.0,40.42,68.96,6.77,14.54
青岛,山东省,华东,2025-03-04,48,64.69,77,1.0,40.42,66.96,6.71,14.62
青岛,山东省,华东,2025-03-05,48,63.67,80,1.0,40.02,65.9,6.54,14.52
青岛,山东省,华东,2025-03-06,48,63.69,83,1.0,39.81,66.81,6.69,14.5
青岛,山东省,华东,2025-03-07,48,64.38,81,1.0,39.73,68.54,6.58,14.44
青岛,山东省,华东,2025-03-08,48,60.4,72,1.0,36.96,64.44,6.38,13.46
青岛,山东省,华东,2025-03-09,48,60.08,75,1.0,36.92,63.08,6.27,13.46
青岛,山东省,华东,2025-03-10,48,63.48,77,1.0,39.58,65.69,6.54,14.25
青岛,山东省,华东,2025-03-11,48,62.4,73,1.0,39.19,64.6,6.44,14.31
青岛,山东省,华东,2025-03-12,48,62.42,76,1.0,38.9,65.79,6.42,14.12
青岛,山东省,华东,2025-03-13,48,63.21,74,1.0,38.85,67.48,6.54,14.04
青岛,山东省,华东,2025-03-14,48,63.77,78,1.0,38.96,67.77,6.52,14.17
青岛,山东省,华东,2025-03-15,48,58.44,74,1.0,36.12,61.02,6.15,13.1
青岛,山东省,华东,2025-03-16,48,56.85,69,1.0,35.69,58.4,5.98,12.9
青岛,山东省,华东,2025-03-17,48,60.67,78,1.0,38.29,62.88,6.27,13.83
青岛,山东省,华东,2025-03-18,48,61.0,80,1.0,37.88,64.52,6.4,13.92
青岛,山东省,华东,2025-03-19,48,62.08,77,1.0,38.02,66.42,6.44,14.04
青岛,山东省,华东,2025-03-20,48,62.46,74,1.0,38.19,66.38,6.56,13.88
青岛,山东省,华东,2025-03-21,48,61.48,77,1.0,38.04,64.1,6.38,13.69
青岛,山东省,华东,2025-03-22,48,55.29,69,1.0,34.83,56.98,5.9,12.56
青岛,山东省,华东,2025-03-23,48,54.6,66,1.0,34.31,56.96,5.81,12.48
青岛,山东省,华东,2025-03-24,48,59.81,73,1.0,37.02,63.5,6.29,13.65
青岛,山东省,华东,2025-03-25,48,60.79,70,1.0,37.17,64.83,6.44,13.62
青岛,山东省,华东,2025-03-26,48,60.65,75,1.0,37.21,63.88,6.35,13.5
青岛,山东省,华东,2025-03-27,48,59.4,75,1.0,36.98,61.5,6.29,13.19
青岛,山东省,华东,2025-03-28,48,57.92,70,1.0,36.4,59.69,6.04,13.08
青岛,山东省,华东,2025-03-29,48,52.98,71,1.0,33.23,55.33,5.71,12.27
青岛,山东省,华东,2025-03-30,48,53.79,73,1.0,33.29,57.21,5.81,12.48
青岛,山东省,华东,2025-03-31,48,59.29,73,1.0,36.25,63.25,6.23,13.48
青岛,山东省,华东,2025-04-01,48,59.04,72,1.0,36.29,62.25,7.19,13.15
青岛,山东省,华东,2025-04-02,48,57.65,73,1.0,35.88,59.9,7.15,12.77
青岛,山东省,华东,2025-04-03,48,56.5,70,1.0,35.4,58.67,7.04,12.83
青岛,山东省,华东,2025-04-04,48,56.38,68,1.0,35.12,59.25,6.94,12.88
青岛,山东省,华东,2025-04-05,48,52.46,65,1.0,32.42,55.75,6.65,12.12
青岛,山东省,华东,2025-04-06,48,52.9,63,1.0,32.4,56.15,6.83,11.98
青岛,山东省,华东,2025-04-07,48,56.88,72,1.0,35.15,59.69,7.06,12.54
青岛,山东省,华东,2025-04-08,48,55.6,71,1.0,34.67,57.69,6.94,12.33
青岛,山东省,华东,2025-04-09,48,54.71,66,1.0,34.29,56.71,6.88,12.56
青岛,山东省,华东,2025-04-10,48,54.75,73,1.0,34.23,57.35,6.85,12.85
青岛,山东省,华东,2025-04-11,48,55.42,74,1.0,34.33,58.62,6.88,12.85
青岛,山东省,华东,2025-04-12,48,51.08,64,1.0,31.4,54.29,6.56,11.52
青岛,山东省,华东,2025-04-13,48,50.62,65,1.0,31.12,53.38,6.54,11.25
青岛,山东省,华东,2025-04-14,48,54.21,70,1.0,33.69,56.67,6.83,12.06
青岛,山东省,华东,2025-04-15,48,53.4,66,1.0,33.38,55.54,6.79,12.33
青岛,山东省,华东,2025-04-16,48,53.23,65,1.0,33.12,55.67,6.69,12.42
青岛,山东省,华东,2025-04-17,48,53.56,66,1.0,33.25,56.56,6.75,12.25
青岛,山东省,华东,2025-04-18,48,53.71,65,1.0,33.06,56.98,6.77,11.98
青岛,山东省,华东,2025-04-19,48,48.62,64,1.0,29.92,51.25,6.4,10.83
青岛,山东省,华东,2025-04-20,48,47.79,62,1.0,29.71,49.65,6.33,10.92
青岛,山东省,华东,2025-04-21,48,51.69,64,1.0,32.4,53.52,6.69,12.02
青岛,山东省,华东,2025-04-22,48,51.4,70,1.0,32.12,53.54,6.62,12.08
青岛,山东省,华东,2025-04-23,48,51.67,70,1.0,32.08,54.67,6.67,11.94
青岛,山东省,华东,2025-04-24,48,52.08,64,1.0,31.94,55.48,6.67,11.67
青岛,山东省,华东,2025-04-25,48,51.96,67,1.0,31.85,55.04,6.67,11.58
青岛,山东省,华东,2025-04-26,48,46.54,62,1.0,28.81,48.52,6.21,10.71
青岛,山东省,华东,2025-04-27,48,45.62,57,1.0,28.56,47.1,6.17,10.65
青岛,山东省,华东,2025-04-28,48,49.71,63,1.0,31.15,51.77,6.44,11.52
青岛,山东省,华东,2025-04-29,48,50.0,62,1.0,31.02,52.96,6.44,11.38
青岛,山东省,华东,2025-04-30,48,50.42,63,1.0,30.9,53.81,6.42,11.35
青岛,山东省,华东,2025-05-01,48,50.19,65,1.0,30.79,52.92,7.54,11.33
青岛,山东省,华东,2025-05-02,48,49.25,63,1.0,30.69,50.96,7.46,11.31
青岛,山东省,华东,2025-05-03,48,43.48,58,1.0,27.54,44.5,7.02,10.23
青岛,山东省,华东,2025-05-04,48,43.08,63,1.0,27.17,44.9,6.88,10.21
青岛,山东省,华东,2025-05-05,48,48.35,66,1.0,29.85,51.67,7.38,11.08
青岛,山东省,华东,2025-05-06,48,49.1,59,1.0,29.88,52.81,7.42,11.1
青岛,山东省,华东,2025-05-07,48,48.9,64,1.0,29.75,51.65,7.44,11.04
青岛,山东省,华东,2025-05-08,48,47.69,63,1.0,29.71,49.19,7.31,10.94
青岛,山东省,华东,2025-05-09,48,46.35,57,1.0,29.27,47.6,7.23,10.77
青岛,山东省,华东,2025-05-10,48,41.71,55,1.0,26.1,43.75,6.79,9.75
青岛,山东省,华东,2025-05-11,48,42.4,54,1.0,25.98,45.54,6.9,9.81
青岛,山东省,华东,2025-05-12,48,47.56,60,1.0,28.85,50.88,7.29,10.77
青岛,山东省,华东,2025-05-13,48,47.15,62,1.0,28.98,49.25,7.31,10.65
青岛,山东省,华东,2025-05-14,48,45.52,58,1.0,28.62,46.54,7.08,10.5
青岛,山东省,华东,2025-05-15,48,44.5,60,1.0,28.31,45.77,7.1,10.48
青岛,山东省,华东,2025-05-16,48,44.69,64,1.0,27.96,47.17,7.06,10.56
青岛,山东省,华东,2025-05-17,48,41.12,58,1.0,25.1,44.33,6.79,9.6
