record_id,city,region,datetime,year_month,hour,aqi,aqi_minmax,aqi_zscore,pm25_minmax,pm10_minmax,level_code,is_rush_hour,is_heavy_pollution
AQ2025-056-1-00153,遵义,西南,2025-01-07 08:00:00,2025-01,8,64,0.319444,0.079029,0.37234,0.391304,1,1,0
AQ2025-056-2-00153,遵义,西南,2025-01-07 08:00:00,2025-01,8,73,0.381944,0.439697,0.425532,0.447205,1,1,0
AQ2025-057-1-00153,大理,西南,2025-01-07 08:00:00,2025-01,8,46,0.194444,-0.642308,0.202128,0.236025,0,1,0
AQ2025-057-2-00153,大理,西南,2025-01-07 08:00:00,2025-01,8,55,0.256944,-0.281639,0.255319,0.291925,1,1,0
AQ2025-058-1-00153,宝鸡,西北,2025-01-07 08:00:00,2025-01,8,111,0.645833,1.962519,0.670213,0.689441,2,1,0
AQ2025-058-2-00153,宝鸡,西北,2025-01-07 08:00:00,2025-01,8,122,0.722222,2.403336,0.734043,0.757764,2,1,0
AQ2025-059-1-00153,嘉峪关,西北,2025-01-07 08:00:00,2025-01,8,88,0.486111,1.040811,0.5,0.521739,1,1,0
AQ2025-059-2-00153,嘉峪关,西北,2025-01-07 08:00:00,2025-01,8,99,0.5625,1.481628,0.56383,0.590062,1,1,0
AQ2025-060-1-00153,齐齐哈尔,东北,2025-01-07 08:00:00,2025-01,8,98,0.555556,1.441554,0.553191,0.590062,1,1,0
AQ2025-060-2-00153,齐齐哈尔,东北,2025-01-07 08:00:00,2025-01,8,108,0.625,1.842296,0.617021,0.652174,2,1,0
AQ2025-001-1-00154,北京,华北,2025-01-07 09:00:00,2025-01,9,100,0.569444,1.521702,0.553191,0.583851,1,0,0
AQ2025-001-2-00154,北京,华北,2025-01-07 09:00:00,2025-01,9,111,0.645833,1.962519,0.617021,0.645963,2,0,0
AQ2025-002-1-00154,天津,华北,2025-01-07 09:00:00,2025-01,9,107,0.618056,1.802222,0.659574,0.670807,2,0,0
AQ2025-002-2-00154,天津,华北,2025-01-07 09:00:00,2025-01,9,118,0.694444,2.243039,0.723404,0.73913,2,0,0
AQ2025-003-1-00154,石家庄,华北,2025-01-07 09:00:00,2025-01,9,132,0.791667,2.804079,0.765957,0.782609,2,0,0
AQ2025-003-2-00154,石家庄,华北,2025-01-07 09:00:00,2025-01,9,143,0.868056,3.244895,0.829787,0.850932,2,0,0
AQ2025-004-1-00154,太原,华北,2025-01-07 09:00:00,2025-01,9,114,0.666667,2.082742,0.702128,0.726708,2,0,0
AQ2025-004-2-00154,太原,华北,2025-01-07 09:00:00,2025-01,9,126,0.75,2.563633,0.765957,0.801242,2,0,0
AQ2025-005-1-00154,呼和浩特,华北,2025-01-07 09:00:00,2025-01,9,105,0.604167,1.722074,0.606383,0.596273,2,0,0
AQ2025-005-2-00154,呼和浩特,华北,2025-01-07 09:00:00,2025-01,9,117,0.6875,2.202965,0.670213,0.670807,2,0,0
AQ2025-006-1-00154,上海,华东,2025-01-07 09:00:00,2025-01,9,58,0.277778,-0.161417,0.308511,0.36646,1,0,0
AQ2025-006-2-00154,上海,华东,2025-01-07 09:00:00,2025-01,9,68,0.347222,0.239326,0.37234,0.428571,1,0,0
AQ2025-007-1-00154,南京,华东,2025-01-07 09:00:00,2025-01,9,83,0.451389,0.84044,0.478723,0.453416,1,0,0
AQ2025-007-2-00154,南京,华东,2025-01-07 09:00:00,2025-01,9,92,0.513889,1.201108,0.531915,0.509317,1,0,0
AQ2025-008-1-00154,杭州,华东,2025-01-07 09:00:00,2025-01,9,65,0.326389,0.119103,0.329787,0.416149,1,0,0
AQ2025-008-2-00154,杭州,华东,2025-01-07 09:00:00,2025-01,9,75,0.395833,0.519846,0.393617,0.47205,1,0,0
AQ2025-009-1-00154,宁波,华东,2025-01-07 09:00:00,2025-01,9,62,0.305556,-0.00112,0.361702,0.31677,1,0,0
AQ2025-009-2-00154,宁波,华东,2025-01-07 09:00:00,2025-01,9,72,0.375,0.399623,0.414894,0.372671,1,0,0
AQ2025-010-1-00154,合肥,华东,2025-01-07 09:00:00,2025-01,9,78,0.416667,0.640069,0.404255,0.496894,1,0,0
AQ2025-010-2-00154,合肥,华东,2025-01-07 09:00:00,2025-01,9,87,0.479167,1.000737,0.457447,0.552795,1,0,0
AQ2025-011-1-00154,福州,华东,2025-01-07 09:00:00,2025-01,9,51,0.229167,-0.441936,0.297872,0.242236,1,0,0
AQ2025-011-2-00154,福州,华东,2025-01-07 09:00:00,2025-01,9,60,0.291667,-0.081268,0.340426,0.298137,1,0,0
AQ2025-012-1-00154,厦门,华东,2025-01-07 09:00:00,2025-01,9,58,0.277778,-0.161417,0.276596,0.36646,1,0,0
AQ2025-012-2-00154,厦门,华东,2025-01-07 09:00:00,2025-01,9,68,0.347222,0.239326,0.329787,0.428571,1,0,0
AQ2025-013-1-00154,南昌,华东,2025-01-07 09:00:00,2025-01,9,65,0.326389,0.119103,0.382979,0.341615,1,0,0
AQ2025-013-2-00154,南昌,华东,2025-01-07 09:00:00,2025-01,9,74,0.388889,0.479771,0.425532,0.391304,1,0,0
AQ2025-014-1-00154,济南,华东,2025-01-07 09:00:00,2025-01,9,96,0.541667,1.361405,0.542553,0.608696,1,0,0
AQ2025-014-2-00154,济南,华东,2025-01-07 09:00:00,2025-01,9,106,0.611111,1.762148,0.595745,0.670807,2,0,0
AQ2025-015-1-00154,青岛,华东,2025-01-07 09:00:00,2025-01,9,64,0.319444,0.079029,0.351064,0.341615,1,0,0
AQ2025-015-2-00154,青岛,华东,2025-01-07 09:00:00,2025-01,9,74,0.388889,0.479771,0.414894,0.397516,1,0,0
AQ2025-016-1-00154,郑州,华中,2025-01-07 09:00:00,2025-01,9,107,0.618056,1.802222,0.638298,0.670807,2,0,0
AQ2025-016-2-00154,郑州,华中,2025-01-07 09:00:00,2025-01,9,118,0.694444,2.243039,0.702128,0.73913,2,0,0
AQ2025-017-1-00154,武汉,华中,2025-01-07 09:00:00,2025-01,9,93,0.520833,1.241182,0.521277,0.540373,1,0,0
AQ2025-017-2-00154,武汉,华中,2025-01-07 09:00:00,2025-01,9,103,0.590278,1.641925,0.585106,0.596273,2,0,0
AQ2025-018-1-00154,长沙,华中,2025-01-07 09:00:00,2025-01,9,73,0.381944,0.439697,0.425532,0.440994,1,0,0
AQ2025-018-2-00154,长沙,华中,2025-01-07 09:00:00,2025-01,9,83,0.451389,0.84044,0.489362,0.503106,1,0,0
AQ2025-019-1-00154,广州,华南,2025-01-07 09:00:00,2025-01,9,57,0.270833,-0.201491,0.265957,0.310559,1,0,0
AQ2025-019-2-00154,广州,华南,2025-01-07 09:00:00,2025-01,9,65,0.326389,0.119103,0.308511,0.360248,1,0,0
AQ2025-020-1-00154,深圳,华南,2025-01-07 09:00:00,2025-01,9,46,0.194444,-0.642308,0.265957,0.254658,0,0,0
AQ2025-020-2-00154,深圳,华南,2025-01-07 09:00:00,2025-01,9,54,0.25,-0.321714,0.308511,0.304348,1,0,0
AQ2025-021-1-00154,珠海,华南,2025-01-07 09:00:00,2025-01,9,45,0.1875,-0.682382,0.191489,0.242236,0,0,0
AQ2025-021-2-00154,珠海,华南,2025-01-07 09:00:00,2025-01,9,53,0.243056,-0.361788,0.234043,0.291925,1,0,0
AQ2025-022-1-00154,佛山,华南,2025-01-07 09:00:00,2025-01,9,62,0.305556,-0.00112,0.361702,0.347826,1,0,0
AQ2025-022-2-00154,佛山,华南,2025-01-07 09:00:00,2025-01,9,70,0.361111,0.319474,0.404255,0.397516,1,0,0
AQ2025-023-1-00154,南宁,华南,2025-01-07 09:00:00,2025-01,9,45,0.1875,-0.682382,0.202128,0.254658,0,0,0
AQ2025-023-2-00154,南宁,华南,2025-01-07 09:00:00,2025-01,9,53,0.243056,-0.361788,0.244681,0.304348,1,0,0
AQ2025-024-1-00154,海口,华南,2025-01-07 09:00:00,2025-01,9,45,0.1875,-0.682382,0.234043,0.223602,0,0,0
AQ2025-024-2-00154,海口,华南,2025-01-07 09:00:00,2025-01,9,53,0.243056,-0.361788,0.276596,0.273292,1,0,0
AQ2025-025-1-00154,重庆,西南,2025-01-07 09:00:00,2025-01,9,71,0.368056,0.359549,0.393617,0.434783,1,0,0
AQ2025-025-2-00154,重庆,西南,2025-01-07 09:00:00,2025-01,9,80,0.430556,0.720217,0.446809,0.490683,1,0,0
AQ2025-026-1-00154,成都,西南,2025-01-07 09:00:00,2025-01,9,86,0.472222,0.960663,0.478723,0.484472,1,0,0
AQ2025-026-2-00154,成都,西南,2025-01-07 09:00:00,2025-01,9,95,0.534722,1.321331,0.531915,0.540373,1,0,0
AQ2025-027-1-00154,贵阳,西南,2025-01-07 09:00:00,2025-01,9,51,0.229167,-0.441936,0.276596,0.310559,1,0,0
AQ2025-027-2-00154,贵阳,西南,2025-01-07 09:00:00,2025-01,9,60,0.291667,-0.081268,0.329787,0.36646,1,0,0
AQ2025-028-1-00154,昆明,西南,2025-01-07 09:00:00,2025-01,9,46,0.194444,-0.642308,0.202128,0.217391,0,0,0
AQ2025-028-2-00154,昆明,西南,2025-01-07 09:00:00,2025-01,9,54,0.25,-0.321714,0.244681,0.267081,1,0,0
AQ2025-029-1-00154,拉萨,西南,2025-01-07 09:00:00,2025-01,9,48,0.208333,-0.562159,0.276596,0.298137,0,0,0
AQ2025-029-2-00154,拉萨,西南,2025-01-07 09:00:00,2025-01,9,56,0.263889,-0.241565,0.319149,0.347826,1,0,0
AQ2025-030-1-00154,西安,西北,2025-01-07 09:00:00,2025-01,9,104,0.597222,1.681999,0.574468,0.590062,2,0,0
AQ2025-030-2-00154,西安,西北,2025-01-07 09:00:00,2025-01,9,115,0.673611,2.122816,0.638298,0.658385,2,0,0
AQ2025-031-1-00154,兰州,西北,2025-01-07 09:00:00,2025-01,9,112,0.652778,2.002593,0.691489,0.720497,2,0,0
AQ2025-031-2-00154,兰州,西北,2025-01-07 09:00:00,2025-01,9,122,0.722222,2.403336,0.755319,0.782609,2,0,0
AQ2025-032-1-00154,西宁,西北,2025-01-07 09:00:00,2025-01,9,72,0.375,0.399623,0.37234,0.378882,1,0,0
AQ2025-032-2-00154,西宁,西北,2025-01-07 09:00:00,2025-01,9,83,0.451389,0.84044,0.43617,0.447205,1,0,0
AQ2025-033-1-00154,银川,西北,2025-01-07 09:00:00,2025-01,9,90,0.5,1.12096,0.531915,0.57764,1,0,0
AQ2025-033-2-00154,银川,西北,2025-01-07 09:00:00,2025-01,9,101,0.576389,1.561776,0.595745,0.645963,2,0,0
AQ2025-034-1-00154,乌鲁木齐,西北,2025-01-07 09:00:00,2025-01,9,120,0.708333,2.323187,0.712766,0.695652,2,0,0
AQ2025-034-2-00154,乌鲁木齐,西北,2025-01-07 09:00:00,2025-01,9,131,0.784722,2.764004,0.776596,0.757764,2,0,0
AQ2025-035-1-00154,沈阳,东北,2025-01-07 09:00:00,2025-01,9,85,0.465278,0.920588,0.478723,0.540373,1,0,0
AQ2025-035-2-00154,沈阳,东北,2025-01-07 09:00:00,2025-01,9,95,0.534722,1.321331,0.531915,0.602484,1,0,0
AQ2025-036-1-00154,大连,东北,2025-01-07 09:00:00,2025-01,9,73,0.381944,0.439697,0.425532,0.391304,1,0,0
AQ2025-036-2-00154,大连,东北,2025-01-07 09:00:00,2025-01,9,83,0.451389,0.84044,0.478723,0.453416,1,0,0
AQ2025-037-1-00154,长春,东北,2025-01-07 09:00:00,2025-01,9,81,0.4375,0.760291,0.43617,0.509317,1,0,0
AQ2025-037-2-00154,长春,东北,2025-01-07 09:00:00,2025-01,9,91,0.506944,1.161034,0.489362,0.571429,1,0,0
AQ2025-038-1-00154,哈尔滨,东北,2025-01-07 09:00:00,2025-01,9,97,0.548611,1.401479,0.595745,0.552795,1,0,0
AQ2025-038-2-00154,哈尔滨,东北,2025-01-07 09:00:00,2025-01,9,108,0.625,1.842296,0.659574,0.621118,2,0,0
AQ2025-039-1-00154,苏州,华东,2025-01-07 09:00:00,2025-01,9,66,0.333333,0.159177,0.329787,0.403727,1,0,0
AQ2025-039-2-00154,苏州,华东,2025-01-07 09:00:00,2025-01,9,75,0.395833,0.519846,0.37234,0.459627,1,0,0
AQ2025-040-1-00154,无锡,华东,2025-01-07 09:00:00,2025-01,9,64,0.319444,0.079029,0.382979,0.347826,1,0,0
AQ2025-040-2-00154,无锡,华东,2025-01-07 09:00:00,2025-01,9,74,0.388889,0.479771,0.43617,0.403727,1,0,0
AQ2025-041-1-00154,常州,华东,2025-01-07 09:00:00,2025-01,9,77,0.409722,0.599994,0.404255,0.47205,1,0,0
AQ2025-041-2-00154,常州,华东,2025-01-07 09:00:00,2025-01,9,87,0.479167,1.000737,0.468085,0.52795,1,0,0
AQ2025-042-1-00154,温州,华东,2025-01-07 09:00:00,2025-01,9,52,0.236111,-0.401862,0.287234,0.273292,1,0,0
AQ2025-042-2-00154,温州,华东,2025-01-07 09:00:00,2025-01,9,61,0.298611,-0.041194,0.340426,0.329193,1,0,0
AQ2025-043-1-00154,绍兴,华东,2025-01-07 09:00:00,2025-01,9,71,0.368056,0.359549,0.382979,0.42236,1,0,0
AQ2025-043-2-00154,绍兴,华东,2025-01-07 09:00:00,2025-01,9,80,0.430556,0.720217,0.43617,0.47205,1,0,0
AQ2025-044-1-00154,金华,华东,2025-01-07 09:00:00,2025-01,9,60,0.291667,-0.081268,0.319149,0.341615,1,0,0
AQ2025-044-2-00154,金华,华东,2025-01-07 09:00:00,2025-01,9,69,0.354167,0.2794,0.361702,0.391304,1,0,0
AQ2025-045-1-00154,泉州,华东,2025-01-07 09:00:00,2025-01,9,58,0.277778,-0.161417,0.319149,0.322981,1,0,0
AQ2025-045-2-00154,泉州,华东,2025-01-07 09:00:00,2025-01,9,67,0.340278,0.199252,0.37234,0.378882,1,0,0
AQ2025-046-1-00154,烟台,华东,2025-01-07 09:00:00,2025-01,9,70,0.361111,0.319474,0.361702,0.416149,1,0,0
AQ2025-046-2-00154,烟台,华东,2025-01-07 09:00:00,2025-01,9,80,0.430556,0.720217,0.414894,0.478261,1,0,0
AQ2025-047-1-00154,潍坊,华东,2025-01-07 09:00:00,2025-01,9,78,0.416667,0.640069,0.468085,0.447205,1,0,0
AQ2025-047-2-00154,潍坊,华东,2025-01-07 09:00:00,2025-01,9,87,0.479167,1.000737,0.521277,0.496894,1,0,0
AQ2025-048-1-00154,洛阳,华中,2025-01-07 09:00:00,2025-01,9,111,0.645833,1.962519,0.617021,0.689441,2,0,0
AQ2025-048-2-00154,洛阳,华中,2025-01-07 09:00:00,2025-01,9,122,0.722222,2.403336,0.691489,0.757764,2,0,0
AQ2025-049-1-00154,宜昌,华中,2025-01-07 09:00:00,2025-01,9,66,0.333333,0.159177,0.393617,0.354037,1,0,0
AQ2025-049-2-00154,宜昌,华中,2025-01-07 09:00:00,2025-01,9,76,0.402778,0.55992,0.446809,0.416149,1,0,0
AQ2025-050-1-00154,株洲,华中,2025-01-07 09:00:00,2025-01,9,88,0.486111,1.040811,0.478723,0.552795,1,0,0
AQ2025-050-2-00154,株洲,华中,2025-01-07 09:00:00,2025-01,9,99,0.5625,1.481628,0.542553,0.621118,1,0,0
AQ2025-051-1-00154,东莞,华南,2025-01-07 09:00:00,2025-01,9,54,0.25,-0.321714,0.297872,0.273292,1,0,0
AQ2025-051-2-00154,东莞,华南,2025-01-07 09:00:00,2025-01,9,62,0.305556,-0.00112,0.351064,0.31677,1,0,0
AQ2025-052-1-00154,中山,华南,2025-01-07 09:00:00,2025-01,9,48,0.208333,-0.562159,0.234043,0.298137,0,0,0
AQ2025-052-2-00154,中山,华南,2025-01-07 09:00:00,2025-01,9,56,0.263889,-0.241565,0.276596,0.347826,1,0,0
AQ2025-053-1-00154,惠州,华南,2025-01-07 09:00:00,2025-01,9,53,0.243056,-0.361788,0.276596,0.26087,1,0,0
AQ2025-053-2-00154,惠州,华南,2025-01-07 09:00:00,2025-01,9,61,0.298611,-0.041194,0.319149,0.304348,1,0,0
AQ2025-054-1-00154,桂林,华南,2025-01-07 09:00:00,2025-01,9,39,0.145833,-0.922828,0.191489,0.242236,0,0,0
AQ2025-054-2-00154,桂林,华南,2025-01-07 09:00:00,2025-01,9,47,0.201389,-0.602234,0.234043,0.291925,0,0,0
AQ2025-055-1-00154,绵阳,西南,2025-01-07 09:00:00,2025-01,9,71,0.368056,0.359549,0.37234,0.372671,1,0,0
AQ2025-055-2-00154,绵阳,西南,2025-01-07 09:00:00,2025-01,9,80,0.430556,0.720217,0.425532,0.428571,1,0,0
AQ2025-056-1-00154,遵义,西南,2025-01-07 09:00:00,2025-01,9,51,0.229167,-0.441936,0.287234,0.322981,1,0,0
AQ2025-056-2-00154,遵义,西南,2025-01-07 09:00:00,2025-01,9,60,0.291667,-0.081268,0.340426,0.378882,1,0,0
AQ2025-057-1-00154,大理,西南,2025-01-07 09:00:00,2025-01,9,44,0.180556,-0.722456,0.180851,0.198758,0,0,0
AQ2025-057-2-00154,大理,西南,2025-01-07 09:00:00,2025-01,9,53,0.243056,-0.361788,0.234043,0.248447,1,0,0
AQ2025-058-1-00154,宝鸡,西北,2025-01-07 09:00:00,2025-01,9,98,0.555556,1.441554,0.606383,0.627329,1,0,0
AQ2025-058-2-00154,宝鸡,西北,2025-01-07 09:00:00,2025-01,9,109,0.631944,1.882371,0.670213,0.695652,2,0,0
AQ2025-059-1-00154,嘉峪关,西北,2025-01-07 09:00:00,2025-01,9,79,0.423611,0.680143,0.414894,0.428571,1,0,0
AQ2025-059-2-00154,嘉峪关,西北,2025-01-07 09:00:00,2025-01,9,90,0.5,1.12096,0.478723,0.496894,1,0,0
AQ2025-060-1-00154,齐齐哈尔,东北,2025-01-07 09:00:00,2025-01,9,93,0.520833,1.241182,0.56383,0.590062,1,0,0
AQ2025-060-2-00154,齐齐哈尔,东北,2025-01-07 09:00:00,2025-01,9,103,0.590278,1.641925,0.617021,0.652174,2,0,0
AQ2025-001-1-00155,北京,华北,2025-01-07 10:00:00,2025-01,10,99,0.5625,1.481628,0.542553,0.571429,1,0,0
AQ2025-001-2-00155,北京,华北,2025-01-07 10:00:00,2025-01,10,110,0.638889,1.922445,0.617021,0.639752,2,0,0
AQ2025-002-1-00155,天津,华北,2025-01-07 10:00:00,2025-01,10,107,0.618056,1.802222,0.670213,0.664596,2,0,0
AQ2025-002-2-00155,天津,华北,2025-01-07 10:00:00,2025-01,10,118,0.694444,2.243039,0.734043,0.732919,2,0,0
AQ2025-003-1-00155,石家庄,华北,2025-01-07 10:00:00,2025-01,10,130,0.777778,2.72393,0.755319,0.770186,2,0,0
AQ2025-003-2-00155,石家庄,华北,2025-01-07 10:00:00,2025-01,10,142,0.861111,3.204821,0.819149,0.838509,2,0,0
AQ2025-004-1-00155,太原,华北,2025-01-07 10:00:00,2025-01,10,114,0.666667,2.082742,0.702128,0.720497,2,0,0
AQ2025-004-2-00155,太原,华北,2025-01-07 10:00:00,2025-01,10,126,0.75,2.563633,0.776596,0.78882,2,0,0
AQ2025-005-1-00155,呼和浩特,华北,2025-01-07 10:00:00,2025-01,10,104,0.597222,1.681999,0.595745,0.590062,2,0,0
AQ2025-005-2-00155,呼和浩特,华北,2025-01-07 10:00:00,2025-01,10,115,0.673611,2.122816,0.659574,0.658385,2,0,0
AQ2025-006-1-00155,上海,华东,2025-01-07 10:00:00,2025-01,10,58,0.277778,-0.161417,0.319149,0.360248,1,0,0
AQ2025-006-2-00155,上海,华东,2025-01-07 10:00:00,2025-01,10,67,0.340278,0.199252,0.37234,0.409938,1,0,0
AQ2025-007-1-00155,南京,华东,2025-01-07 10:00:00,2025-01,10,83,0.451389,0.84044,0.478723,0.453416,1,0,0
AQ2025-007-2-00155,南京,华东,2025-01-07 10:00:00,2025-01,10,92,0.513889,1.201108,0.531915,0.503106,1,0,0
AQ2025-008-1-00155,杭州,华东,2025-01-07 10:00:00,2025-01,10,64,0.319444,0.079029,0.340426,0.403727,1,0,0
AQ2025-008-2-00155,杭州,华东,2025-01-07 10:00:00,2025-01,10,73,0.381944,0.439697,0.393617,0.453416,1,0,0
AQ2025-009-1-00155,宁波,华东,2025-01-07 10:00:00,2025-01,10,63,0.3125,0.038955,0.361702,0.31677,1,0,0
AQ2025-009-2-00155,宁波,华东,2025-01-07 10:00:00,2025-01,10,72,0.375,0.399623,0.414894,0.372671,1,0,0
AQ2025-010-1-00155,合肥,华东,2025-01-07 10:00:00,2025-01,10,76,0.402778,0.55992,0.404255,0.484472,1,0,0
AQ2025-010-2-00155,合肥,华东,2025-01-07 10:00:00,2025-01,10,85,0.465278,0.920588,0.446809,0.534161,1,0,0
AQ2025-011-1-00155,福州,华东,2025-01-07 10:00:00,2025-01,10,51,0.229167,-0.441936,0.297872,0.236025,1,0,0
AQ2025-011-2-00155,福州,华东,2025-01-07 10:00:00,2025-01,10,60,0.291667,-0.081268,0.351064,0.291925,1,0,0
AQ2025-012-1-00155,厦门,华东,2025-01-07 10:00:00,2025-01,10,57,0.270833,-0.201491,0.265957,0.360248,1,0,0
AQ2025-012-2-00155,厦门,华东,2025-01-07 10:00:00,2025-01,10,67,0.340278,0.199252,0.329787,0.416149,1,0,0
AQ2025-013-1-00155,南昌,华东,2025-01-07 10:00:00,2025-01,10,63,0.3125,0.038955,0.37234,0.31677,1,0,0
AQ2025-013-2-00155,南昌,华东,2025-01-07 10:00:00,2025-01,10,73,0.381944,0.439697,0.43617,0.378882,1,0,0
AQ2025-014-1-00155,济南,华东,2025-01-07 10:00:00,2025-01,10,97,0.548611,1.401479,0.542553,0.614907,1,0,0
AQ2025-014-2-00155,济南,华东,2025-01-07 10:00:00,2025-01,10,106,0.611111,1.762148,0.595745,0.670807,2,0,0
AQ2025-015-1-00155,青岛,华东,2025-01-07 10:00:00,2025-01,10,62,0.305556,-0.00112,0.351064,0.31677,1,0,0
AQ2025-015-2-00155,青岛,华东,2025-01-07 10:00:00,2025-01,10,71,0.368056,0.359549,0.404255,0.36646,1,0,0
AQ2025-016-1-00155,郑州,华中,2025-01-07 10:00:00,2025-01,10,109,0.631944,1.882371,0.638298,0.689441,2,0,0
AQ2025-016-2-00155,郑州,华中,2025-01-07 10:00:00,2025-01,10,119,0.701389,2.283113,0.702128,0.751553,2,0,0
AQ2025-017-1-00155,武汉,华中,2025-01-07 10:00:00,2025-01,10,91,0.506944,1.161034,0.521277,0.509317,1,0,0
AQ2025-017-2-00155,武汉,华中,2025-01-07 10:00:00,2025-01,10,101,0.576389,1.561776,0.585106,0.571429,2,0,0
AQ2025-018-1-00155,长沙,华中,2025-01-07 10:00:00,2025-01,10,73,0.381944,0.439697,0.425532,0.447205,1,0,0
AQ2025-018-2-00155,长沙,华中,2025-01-07 10:00:00,2025-01,10,83,0.451389,0.84044,0.478723,0.509317,1,0,0
AQ2025-019-1-00155,广州,华南,2025-01-07 10:00:00,2025-01,10,57,0.270833,-0.201491,0.276596,0.298137,1,0,0
AQ2025-019-2-00155,广州,华南,2025-01-07 10:00:00,2025-01,10,65,0.326389,0.119103,0.329787,0.341615,1,0,0
AQ2025-020-1-00155,深圳,华南,2025-01-07 10:00:00,2025-01,10,44,0.180556,-0.722456,0.244681,0.254658,0,0,0
AQ2025-020-2-00155,深圳,华南,2025-01-07 10:00:00,2025-01,10,52,0.236111,-0.401862,0.287234,0.298137,1,0,0
AQ2025-021-1-00155,珠海,华南,2025-01-07 10:00:00,2025-01,10,47,0.201389,-0.602234,0.202128,0.236025,0,0,0
AQ2025-021-2-00155,珠海,华南,2025-01-07 10:00:00,2025-01,10,55,0.256944,-0.281639,0.244681,0.285714,1,0,0
AQ2025-022-1-00155,佛山,华南,2025-01-07 10:00:00,2025-01,10,59,0.284722,-0.121342,0.351064,0.341615,1,0,0
AQ2025-022-2-00155,佛山,华南,2025-01-07 10:00:00,2025-01,10,67,0.340278,0.199252,0.393617,0.385093,1,0,0
AQ2025-023-1-00155,南宁,华南,2025-01-07 10:00:00,2025-01,10,47,0.201389,-0.602234,0.202128,0.248447,0,0,0
AQ2025-023-2-00155,南宁,华南,2025-01-07 10:00:00,2025-01,10,54,0.25,-0.321714,0.244681,0.285714,1,0,0
AQ2025-024-1-00155,海口,华南,2025-01-07 10:00:00,2025-01,10,44,0.180556,-0.722456,0.244681,0.236025,0,0,0
AQ2025-024-2-00155,海口,华南,2025-01-07 10:00:00,2025-01,10,52,0.236111,-0.401862,0.287234,0.279503,1,0,0
AQ2025-025-1-00155,重庆,西南,2025-01-07 10:00:00,2025-01,10,69,0.354167,0.2794,0.361702,0.397516,1,0,0
AQ2025-025-2-00155,重庆,西南,2025-01-07 10:00:00,2025-01,10,78,0.416667,0.640069,0.414894,0.453416,1,0,0
AQ2025-026-1-00155,成都,西南,2025-01-07 10:00:00,2025-01,10,88,0.486111,1.040811,0.510638,0.509317,1,0,0
AQ2025-026-2-00155,成都,西南,2025-01-07 10:00:00,2025-01,10,97,0.548611,1.401479,0.56383,0.565217,1,0,0
AQ2025-027-1-00155,贵阳,西南,2025-01-07 10:00:00,2025-01,10,48,0.208333,-0.562159,0.244681,0.273292,0,0,0
AQ2025-027-2-00155,贵阳,西南,2025-01-07 10:00:00,2025-01,10,56,0.263889,-0.241565,0.297872,0.31677,1,0,0
AQ2025-028-1-00155,昆明,西南,2025-01-07 10:00:00,2025-01,10,48,0.208333,-0.562159,0.223404,0.242236,0,0,0
AQ2025-028-2-00155,昆明,西南,2025-01-07 10:00:00,2025-01,10,57,0.270833,-0.201491,0.276596,0.298137,1,0,0
AQ2025-029-1-00155,拉萨,西南,2025-01-07 10:00:00,2025-01,10,45,0.1875,-0.682382,0.244681,0.26087,0,0,0
AQ2025-029-2-00155,拉萨,西南,2025-01-07 10:00:00,2025-01,10,53,0.243056,-0.361788,0.297872,0.310559,1,0,0
AQ2025-030-1-00155,西安,西北,2025-01-07 10:00:00,2025-01,10,105,0.604167,1.722074,0.585106,0.608696,2,0,0
AQ2025-030-2-00155,西安,西北,2025-01-07 10:00:00,2025-01,10,115,0.673611,2.122816,0.648936,0.664596,2,0,0
AQ2025-031-1-00155,兰州,西北,2025-01-07 10:00:00,2025-01,10,112,0.652778,2.002593,0.702128,0.708075,2,0,0
AQ2025-031-2-00155,兰州,西北,2025-01-07 10:00:00,2025-01,10,123,0.729167,2.44341,0.765957,0.770186,2,0,0
AQ2025-032-1-00155,西宁,西北,2025-01-07 10:00:00,2025-01,10,68,0.347222,0.239326,0.340426,0.360248,1,0,0
AQ2025-032-2-00155,西宁,西北,2025-01-07 10:00:00,2025-01,10,79,0.423611,0.680143,0.404255,0.42236,1,0,0
AQ2025-033-1-00155,银川,西北,2025-01-07 10:00:00,2025-01,10,94,0.527778,1.281257,0.574468,0.596273,1,0,0
AQ2025-033-2-00155,银川,西北,2025-01-07 10:00:00,2025-01,10,104,0.597222,1.681999,0.638298,0.652174,2,0,0
AQ2025-034-1-00155,乌鲁木齐,西北,2025-01-07 10:00:00,2025-01,10,115,0.673611,2.122816,0.659574,0.658385,2,0,0
AQ2025-034-2-00155,乌鲁木齐,西北,2025-01-07 10:00:00,2025-01,10,125,0.743056,2.523559,0.723404,0.720497,2,0,0
AQ2025-035-1-00155,沈阳,东北,2025-01-07 10:00:00,2025-01,10,88,0.486111,1.040811,0.521277,0.559006,1,0,0
AQ2025-035-2-00155,沈阳,东北,2025-01-07 10:00:00,2025-01,10,98,0.555556,1.441554,0.574468,0.621118,1,0,0
AQ2025-036-1-00155,大连,东北,2025-01-07 10:00:00,2025-01,10,71,0.368056,0.359549,0.393617,0.372671,1,0,0
AQ2025-036-2-00155,大连,东北,2025-01-07 10:00:00,2025-01,10,81,0.4375,0.760291,0.446809,0.428571,1,0,0
AQ2025-037-1-00155,长春,东北,2025-01-07 10:00:00,2025-01,10,80,0.430556,0.720217,0.446809,0.509317,1,0,0
